Map,Agents,Lambda,Algorithm,Samples,AvgServiceTime,AvgServiceTime_std,AvgPathLength,AvgPathLength_std,PeakMemory_MB,PeakMemory_MB_std,NPC,NPC_std,NPC_min,NPC_max,PerStepTime,PerStepTime_std
paris,600,0.5,w/o_LNS,20,174.30900000000003,0.2321954711920673,192.6675167200439,0.6606251454625736,121.4408203125,5.482833468567648,1.0097399999999996,0.017235,1.0023,1.3333,78.05861706518387,1.5418619654024868
paris,600,0.5,w/o_PrePlan,20,173.89550000000003,0.1674412701437995,191.5086357024313,0.9163910620873644,121.312109375,3.53830175013817,1.011815,0.017685,1.0,1.3333,84.62679526591782,1.534170809936482
paris,800,0.5,Baseline,20,173.00349999999997,0.2189033672891442,196.33336653896785,1.0094904509279072,126.653515625,4.209636251838143,1.0097599999999995,0.01722,1.0023,1.3333,200.28767536979475,4.149354993914804
paris,800,0.5,Full,20,172.73000000000002,0.1265327084819921,195.86954557122652,0.9435792021803248,130.387109375,4.146971942438894,1.0105,0.0173849999999999,1.0,1.3333,204.93037223487767,4.405967723760709
paris,800,0.5,w/o_LNS,20,173.00550000000004,0.2217982725005094,196.31542678299448,1.0316797718976884,129.86171875,2.925642602425992,1.0097499999999997,0.0172149999999999,1.0023,1.3333,199.54580488698952,4.325630032111018
paris,800,0.5,w/o_PrePlan,20,172.73000000000002,0.1265327084819921,195.86954557122652,0.9435792021803248,128.2390625,4.209867178873237,1.0105,0.0173849999999999,1.0,1.3333,208.0349053373669,4.11544267271791
paris,1000,0.5,Baseline,20,172.203,0.2077979788159627,199.484826635628,0.9687671675207248,139.515625,3.149620325189275,1.0097599999999995,0.017195,1.0023,1.3333,415.7330075932185,8.730362129868935
paris,1000,0.5,Full,20,171.95200000000003,0.1270142967501946,199.13566987238173,0.7589973651123044,140.076953125,3.669236808581958,1.010075,0.017255,1.0,1.3333,422.6586242530531,9.102666440473817
paris,1000,0.5,w/o_LNS,20,172.20599999999996,0.2087657967549669,199.49146547457352,0.9406555721630224,138.57734375,3.6842643378207134,1.0097599999999995,0.017195,1.0023,1.3333,417.10902139508846,8.740379356484176
paris,1000,0.5,w/o_PrePlan,20,171.95200000000003,0.1270142967501946,199.13566987238173,0.7589973651123044,140.6556640625,3.227192226156296,1.010075,0.017255,1.0,1.3333,424.1169835361724,9.135239982875648
